value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,transport_header_type,count,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,1,,net_dev_queue,229,,,,0,,97286737,,4,lttng-consumerd,,,,,193872,,1,,3198253894,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23031,16720,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,3102285112,,1322077219,,,,,64,18524677,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,97286737,,4,lttng-consumerd,,,,,193872,,1,,3198255342,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23032,16719,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,3102285496,,1322077219,,,,,64,18545458,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,97286737,,4,lttng-consumerd,,,,,193872,,1,,3198256790,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23033,16718,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2288996664,,1322077219,,,,,64,18561760,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,97286737,,4,lttng-consumerd,,,,,193872,,1,,3198258238,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23034,16717,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2288997048,,1322077219,,,,,64,18576344,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,97286737,,4,lttng-consumerd,,,,,193872,,1,,3198259686,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23035,16716,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2288997432,,1322077219,,,,,64,18591864,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,97286737,,4,lttng-consumerd,,,,,193872,,1,,3198261134,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23036,16715,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2288997816,,1322077219,,,,,64,18609208,,,27,1500,,40460,16,,6,,
,,,,,,,,,,14516,syscall_write,,,,,0,,194573474,,,lttng-consumerd,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,31,,,18,,,,,,,,,2,,,2,,,,,,1900281856,,14516,,,,,,,,,,,18450980,,,27,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,97286737,,4,lttng-consumerd,,,,,193872,,1,,3198262582,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23037,16714,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2288998200,,1322077219,,,,,64,18679104,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,97286737,,4,lttng-consumerd,,,,,193872,,1,,3198264030,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23038,16713,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2288998584,,1322077219,,,,,64,18694416,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,97286737,,4,lttng-consumerd,,,,,193872,,1,,3198265478,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23039,16712,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2288998968,,1322077219,,,,,64,18708426,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,97286737,,4,lttng-consumerd,,,,,193872,,1,,3198266926,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23040,16711,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2288999352,,1322077219,,,,,64,18731395,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,97286737,,4,lttng-consumerd,,,,,193872,,1,,3198268374,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23041,16710,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2288999736,,1322077219,,,,,64,18919207,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,97286737,,4,lttng-consumerd,,,,,193872,,1,,3198269822,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23042,16709,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2289000120,,1322077219,,,,,64,18930977,,,27,1500,,40460,16,,6,,
,,,,,,,,,,61816,syscall_write,,,,,0,,194573474,,,lttng-consumerd,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,31,,,18,,,,,,,,,2,,,2,,,,,,1899757568,,61816,,,,,,,,,,,18672072,,,27,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198271270,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23043,16708,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2288996280,,1322077219,,,,,64,18971446,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,97286737,,4,lttng-consumerd,,,,,193872,,1,,3198272718,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23044,16707,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2288995896,,1322077219,,,,,64,19162747,,,27,1500,,40460,16,,6,,
,,,,,,,,,,59481,syscall_write,,,,,0,,194573474,,,lttng-consumerd,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,31,,,18,,,,,,,,,2,,,2,,,,,,1899495424,,59481,,,,,,,,,,,18995977,,,27,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,97286737,,4,lttng-consumerd,,,,,193872,,1,,3233738349,,106,,5342,1322077235,,16384,,,,5,,,,8,,0,0,,0,,13579,27580,,,,,,,2817517440,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2502256696,,1322077219,,,,,64,19201445,,,27,92,,58400,24,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198274166,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23045,16706,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2288995512,,1322077219,,,,,64,19219414,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198275614,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23046,16705,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2288995128,,1322077219,,,,,64,19338528,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198277062,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23047,16704,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2288994744,,1322077219,,,,,64,19457902,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198278510,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23048,16703,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2288994360,,1322077219,,,,,64,19588422,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198279958,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23049,16702,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2288993976,,1322077219,,,,,64,19707172,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198281406,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23050,16701,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2288993592,,1322077219,,,,,64,19825869,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198282854,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23051,16700,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2288993208,,1322077219,,,,,64,19962796,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198284302,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23052,16699,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2288992824,,1322077219,,,,,64,20078420,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198285750,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23053,16698,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2288992440,,1322077219,,,,,64,20191492,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198287198,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23054,16697,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503106744,,1322077219,,,,,64,20313888,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198288646,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23055,16696,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503107128,,1322077219,,,,,64,20445658,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198290094,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23056,16695,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503107512,,1322077219,,,,,64,20555449,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198291542,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23057,16694,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503107896,,1322077219,,,,,64,20679667,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198292990,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23058,16693,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503108280,,1322077219,,,,,64,20804510,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198294438,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23059,16692,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503108664,,1322077219,,,,,64,20918208,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198295886,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23060,16691,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503109048,,1322077219,,,,,64,21050499,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198297334,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23061,16690,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503109432,,1322077219,,,,,64,21164821,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198298782,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23062,16689,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503109816,,1322077219,,,,,64,21290394,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198300230,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23063,16688,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503110200,,1322077219,,,,,64,21413206,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198301678,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23064,16687,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503110584,,1322077219,,,,,64,21554403,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198303126,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23065,16686,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503110968,,1322077219,,,,,64,21676902,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198304574,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23066,16685,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503111352,,1322077219,,,,,64,21791537,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198306022,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23067,16684,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503111736,,1322077219,,,,,64,21925339,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198307470,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23068,16683,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503112120,,1322077219,,,,,64,22052161,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198308918,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23069,16682,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503112504,,1322077219,,,,,64,22256535,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198310366,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23070,16681,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503112888,,1322077219,,,,,64,22316951,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,ksoftirqd/0,,,,,376264,,1,,3198311814,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23071,16680,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503113272,,1322077219,,,,,64,22498825,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,mmcqd/0,,,,,376264,,1,,3198313262,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23072,16679,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503113656,,1322077219,,,,,64,22577367,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,mmcqd/0,,,,,376264,,1,,3198314710,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23073,16678,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503114040,,1322077219,,,,,64,22692210,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,hass)0,,,,,376264,,1,,3198316158,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23074,16677,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503114424,,1322077219,,,,,64,22799293,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,hass)0,,,,,376264,,1,,3198317606,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23075,16676,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503082168,,1322077219,,,,,64,22930751,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,hass)0,,,,,376264,,1,,3198319054,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23076,16675,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503082552,,1322077219,,,,,64,23053406,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,hass)0,,,,,376264,,1,,3198320502,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23077,16674,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503082936,,1322077219,,,,,64,23169812,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,hass)0,,,,,376264,,1,,3198321950,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23078,16673,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503083320,,1322077219,,,,,64,23296113,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198323398,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23079,16672,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503083704,,1322077219,,,,,64,23468092,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198324846,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23080,16671,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503084088,,1322077219,,,,,64,23522675,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198326294,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23081,16670,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503084472,,1322077219,,,,,64,23657049,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198327742,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23082,16669,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503084856,,1322077219,,,,,64,23790382,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198329190,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23083,16668,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503085240,,1322077219,,,,,64,23905954,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198330638,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23084,16667,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503085624,,1322077219,,,,,64,24040016,,,27,1500,,40460,16,,6,,
,,,,,,,1959571560,,,,syscall_set_tid_address,,,,,0,,194573474,,,lttngracing.sh,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,,,,211,,,,,,,,,2,,,2,,,,,,,,15605,,,,,,,,,,,92238607562278,,,27,,,,,,,,
,,,,,,,,,,,syscall_set_robust_list,,,,,0,,194573474,,,lttngracing.sh,,,,1959571568,193872,,,,,,12,,,,,,,,,,,,,,,,0,,,,282,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92238607570403,,,27,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198332086,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23085,16666,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503086008,,1322077219,,,,,64,24163245,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198333534,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23086,16665,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503086392,,1322077219,,,,,64,24286213,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198334982,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23087,16664,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503086776,,1322077219,,,,,64,24419546,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198336430,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23088,16663,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503087160,,1322077219,,,,,64,24537983,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198337878,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23089,16662,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503087544,,1322077219,,,,,64,24662045,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198339326,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23090,16661,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503087928,,1322077219,,,,,64,24783034,,,27,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198340774,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23091,16660,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503088312,,1322077219,,,,,64,24903762,,,27,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_geteuid,,,,,0,,194573474,,,lttngracing.sh,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,,,,162,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92238608357586,,,27,,,,,,,,
,,,,,,,,,,,syscall_getuid,,,,,0,,194573474,,,lttngracing.sh,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,,,,160,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92238608367118,,,27,,,,,,,,
,,,,,,,,,,,syscall_getegid,,,,,0,,194573474,,,lttngracing.sh,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,,,,163,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92238608373316,,,27,,,,,,,,
,,,,,,,,,,,syscall_getgid,,,,,0,,194573474,,,lttngracing.sh,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,,,,161,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92238608379357,,,27,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,109368296,,4,swapper/0,,,,,376264,,1,,3198342222,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,23092,16659,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2503088696,,1322077219,,,,,64,25026522,,,27,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_geteuid,,,,,0,,194573474,,,lttngracing.sh,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,,,,162,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92238608468263,,,27,,,,,,,,
,,,,,,,,,,,syscall_getuid,,,,,0,,194573474,,,lttngracing.sh,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,,,,160,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92238608470607,,,27,,,,,,,,
,,,,,,,,,,,syscall_getegid,,,,,0,,194573474,,,lttngracing.sh,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,,,,163,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92238608472534,,,27,,,,,,,,
,,,,,,,,,,,syscall_getgid,,,,,0,,194573474,,,lttngracing.sh,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,,,,161,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92238608474409,,,27,,,,,,,,
,,,,,,,,,,,syscall_geteuid,,,,,0,,194573474,,,lttngracing.sh,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,,,,162,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92238608479669,,,27,,,,,,,,
,,,,,,,,,,,syscall_getuid,,,,,0,,194573474,,,lttngracing.sh,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,,,,160,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92238608481336,,,27,,,,,,,,
,,,,,,,,,,,syscall_getegid,,,,,0,,194573474,,,lttngracing.sh,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,,,,163,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92238608483159,,,27,,,,,,,,
,,,,,,,,,,,syscall_getgid,,,,,0,,194573474,,,lttngracing.sh,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,,,,161,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92238608484721,,,27,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,194573474,,,lttngracing.sh,,,,,193872,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/root/.lttngrc,,,,,25076001,,,27,,,,131072,,,,
