value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,transport_header_type,count,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,swapper/0,,,,,713104,1,,3227586663,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43530,61756,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2564332088,,1322077219,,,,,64,47840212,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,swapper/0,,,,,713104,1,,3227588111,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43531,61755,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2564332472,,1322077219,,,,,64,47965524,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,swapper/0,,,,,713104,1,,3227589559,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43532,61754,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2564332856,,1322077219,,,,,64,48084170,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,swapper/0,,,,,713104,1,,3227591007,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43533,61753,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2564333240,,1322077219,,,,,64,48215106,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,swapper/0,,,,,713104,1,,3227592455,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43534,61752,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563662008,,1322077219,,,,,64,48337033,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,swapper/0,,,,,713104,1,,3227593903,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43535,61751,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563662392,,1322077219,,,,,64,48441616,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,swapper/0,,,,,713104,1,,3227595351,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43536,61750,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563662776,,1322077219,,,,,64,48570782,,,67,1500,,40460,16,,6,,
,,16,,,,,,,,,syscall_socket,,,,,0,,1008402084,,,sudoTracing.sh,,,,,713104,,,,,,,,,,,,,,,3,,,,,,0,,,,231,,,,,,,,,0,,,0,,,,,,,,-93,,,,,,,,,,,92251916551098,,,67,,,,,,9,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227596799,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43537,61749,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563663160,,1322077219,,,,,64,48748021,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227598247,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43538,61748,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563663544,,1322077219,,,,,64,48824322,,,67,1500,,40460,16,,6,,
