value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,nodep,ruid,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,512,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126788024,,512,,,,,,,,,,,106771947,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,mmcqd/0,,,,,345984,,1,,3206596098,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,28843,10908,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542716216,,1322077219,,,,,64,106781322,,,35,1500,,40460,16,,6,,
,,,,,,,,,1160,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126786608,,1160,,,,,,,,,,,106778405,,,35,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126786552,,45,,,,,,,,,,,106784395,,,35,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,106848092,,,35,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92242045734804,,,35,,,,,,,,
,,,,10592,,,,,,,syscall_open,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,106875644,,,35,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126788000,,512,,,,,,,,,,,106887728,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,swapper/0,,,,,345984,,1,,3206597546,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,28844,10907,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542716600,,1322077219,,,,,64,106901530,,,35,1500,,40460,16,,6,,
,,,,,,,,,2880,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126784864,,2880,,,,,,,,,,,106894967,,,35,,,,,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126784808,,47,,,,,,,,,,,106908092,,,35,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,106985488,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,swapper/0,,,,,345984,,1,,3206598994,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,28845,10906,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542716984,,1322077219,,,,,64,107020592,,,35,1500,,40460,16,,6,,
,,,,0,,,,,,,syscall_access,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92242045939282,,,35,,,,,,,,
,,,,2016,,,,,,,syscall_open,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libdl.so.2,,,,,107076060,,,35,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126787464,,512,,,,,,,,,,,107089029,,,35,,,,,,,,
,,,,,,,,,1120,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126786088,,1120,,,,,,,,,,,107097102,,,35,,,,,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126786032,,47,,,,,,,,,,,107103091,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,swapper/0,,,,,345984,,1,,3206600442,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,28846,10905,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542717368,,1322077219,,,,,64,107146841,,,35,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,107167935,,,35,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92242046054021,,,35,,,,,,,,
,,,,2016,,,,,,,syscall_open,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libicui18n.so.57,,,,,107191893,,,35,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126787440,,512,,,,,,,,,,,107205018,,,35,,,,,,,,
,,,,,,,,,1120,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126786064,,1120,,,,,,,,,,,107212987,,,35,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126786008,,45,,,,,,,,,,,107220122,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,swapper/0,,,,,345984,,1,,3206601890,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,28847,10904,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542717752,,1322077219,,,,,64,107265174,,,35,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,107278299,,,35,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92242046204854,,,35,,,,,,,,
,,,,2016,,,,,,,syscall_open,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libicuuc.so.57,,,,,107342934,,,35,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126787416,,512,,,,,,,,,,,107356371,,,35,,,,,,,,
,,,,,,,,,1120,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126786040,,1120,,,,,,,,,,,107363090,,,35,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126785984,,45,,,,,,,,,,,107368975,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,swapper/0,,,,,345984,,1,,3206603338,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,28848,10903,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542718136,,1322077219,,,,,64,107394496,,,35,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,107439861,,,35,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92242046366103,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,swapper/0,,,,,345984,,1,,3206604786,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,28849,10902,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542718520,,1322077219,,,,,64,107512412,,,35,1500,,40460,16,,6,,
,,,,2016,,,,,,,syscall_open,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libicudata.so.57,,,,,107502673,,,35,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126787392,,512,,,,,,,,,,,107514496,,,35,,,,,,,,
,,,,,,,,,1000,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126786136,,1000,,,,,,,,,,,107521527,,,35,,,,,,,,
,,,,,,,,,43,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126786080,,43,,,,,,,,,,,107527881,,,35,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,107576891,,,35,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92242046469645,,,35,,,,,,,,
,,,,2016,,,,,,,syscall_open,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libz.so.1,,,,,107606266,,,35,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126787368,,512,,,,,,,,,,,107619391,,,35,,,,,,,,
,,,,,,,,,1120,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126785992,,1120,,,,,,,,,,,107626683,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,swapper/0,,,,,345984,,1,,3206606234,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,28850,10901,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542718904,,1322077219,,,,,64,107633349,,,35,1500,,40460,16,,6,,
,,,,,,,,,45,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126785936,,45,,,,,,,,,,,107632256,,,35,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,107685693,,,35,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92242046590998,,,35,,,,,,,,
,,,,2016,,,,,,,syscall_open,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/liblzma.so.5,,,,,107728193,,,35,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126787344,,512,,,,,,,,,,,107740745,,,35,,,,,,,,
,,,,,,,,,1080,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126786008,,1080,,,,,,,,,,,107747099,,,35,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126785952,,45,,,,,,,,,,,107753140,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,swapper/0,,,,,345984,,1,,3206607682,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,28851,10900,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542719288,,1322077219,,,,,64,107763401,,,35,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,107805380,,,35,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92242046708445,,,35,,,,,,,,
,,,,2016,,,,,,,syscall_open,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libm.so.6,,,,,107843817,,,35,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126787320,,512,,,,,,,,,,,107855067,,,35,,,,,,,,
,,,,,,,,,1120,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126785944,,1120,,,,,,,,,,,107862827,,,35,,,,,,,,
,,,,,,,,,49,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126785888,,49,,,,,,,,,,,107869598,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,swapper/0,,,,,345984,,1,,3206609130,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,28852,10899,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542719672,,1322077219,,,,,64,107883140,,,35,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,107933400,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,swapper/0,,,,,345984,,1,,3206610578,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,28853,10898,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542720056,,1322077219,,,,,64,108006837,,,35,1500,,40460,16,,6,,
,,,,0,,,,,,,syscall_access,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92242046876257,,,35,,,,,,,,
,,,,12680,,,,,,,syscall_open,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libstdc++.so.6,,,,,108012931,,,35,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126787296,,512,,,,,,,,,,,108026472,,,35,,,,,,,,
,,,,,,,,,1280,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126785760,,1280,,,,,,,,,,,108033399,,,35,,,,,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126785704,,47,,,,,,,,,,,108039233,,,35,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,108106732,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,swapper/0,,,,,345984,,1,,3206612026,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,28854,10897,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542720440,,1322077219,,,,,64,108137253,,,35,1500,,40460,16,,6,,
,,,,0,,,,,,,syscall_access,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92242047039121,,,35,,,,,,,,
,,,,12680,,,,,,,syscall_open,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libgcc_s.so.1,,,,,108176211,,,35,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126787272,,512,,,,,,,,,,,108186263,,,35,,,,,,,,
,,,,,,,,,1080,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126785936,,1080,,,,,,,,,,,108192826,,,35,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,1,,,1,,,,,,2126785880,,45,,,,,,,,,,,108198555,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,swapper/0,,,,,345984,,1,,3206613474,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,28855,10896,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542720824,,1322077219,,,,,64,108257253,,,35,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,202889790,,,sudoTracing.sh,,,,,230440,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,108257930,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,swapper/0,,,,,345984,,1,,3206614922,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,28856,10895,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542721208,,1322077219,,,,,64,108376887,,,35,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,swapper/0,,,,,345984,,1,,3206616370,,249,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,28857,12159,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542721592,,1322077219,,,,,64,113633582,,,35,235,,40460,24,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,98672825,,4,lttng-consumerd,,,,,224808,,1,,3235342629,,1514,,5342,1322077235,,16384,,,,5,,,,8,,0,0,,0,,14814,24937,,,,,,,2817518232,3,,,3,,,enxb827eb8ec29a,,,,,,0,,2542721976,,1322077219,,,,,64,114504151,,,35,1500,,58400,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,98672825,,4,lttng-consumerd,,,,,224808,,1,,3235344077,,1514,,5342,1322077235,,16384,,,,5,,,,8,,0,0,,0,,14815,24936,,,,,,,2817518232,3,,,3,,,enxb827eb8ec29a,,,,,,0,,2542722360,,1322077219,,,,,64,114542953,,,35,1500,,58400,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,98672825,,4,lttng-consumerd,,,,,224808,,1,,3235345525,,1514,,5342,1322077235,,16384,,,,5,,,,8,,0,0,,0,,14816,24935,,,,,,,2817518232,3,,,3,,,enxb827eb8ec29a,,,,,,0,,2542722744,,1322077219,,,,,64,114560557,,,35,1500,,58400,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,109569181,,4,mmcqd/0,,,,,345984,,1,,3235346973,,122,,5342,1322077235,,16384,,,,5,,,,8,,0,0,,0,,14817,26326,,,,,,,2817518232,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2542721592,,1322077219,,,,,64,114625244,,,35,108,,58400,24,,6,,
,,,,,,,,,12,,syscall_write,,,,,0,,197345650,,,lttng-consumerd,,,,,224808,,,,,,,,,,,,,,,,,,,,,,0,35,,,18,,,,,,,,,3,,,3,,,,,,1914680404,,12,,,,,,,,,,,115764249,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,98672825,,4,lttng-consumerd,,,,,224808,,1,,3235347029,,90,,5342,1322077235,,16384,,,,5,,,,8,,0,0,,0,,14818,26357,,,,,,,2817518244,3,,,3,,,enxb827eb8ec29a,,,,,,0,,2542721208,,1322077219,,,,,64,115830447,,,35,76,,58400,24,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,98672825,,4,lttng-consumerd,,,,,224808,,1,,3235347053,,1514,,5342,1322077235,,16384,,,,5,,,,8,,0,0,,0,,14819,24932,,,,,,,2817518244,3,,,3,,,enxb827eb8ec29a,,,,,,0,,2542720824,,1322077219,,,,,64,115902738,,,35,1500,,58400,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,98672825,,4,lttng-consumerd,,,,,224808,,1,,3235348501,,1514,,5342,1322077235,,16384,,,,5,,,,8,,0,0,,0,,14820,24931,,,,,,,2817518244,3,,,3,,,enxb827eb8ec29a,,,,,,0,,2542720440,,1322077219,,,,,64,115924873,,,35,1500,,58400,16,,6,,
,,,,,,,,,12,,syscall_write,,,,,0,,197345650,,,lttng-consumerd,,,,,224808,,,,,,,,,,,,,,,,,,,,,,0,35,,,18,,,,,,,,,3,,,3,,,,,,1914680404,,12,,,,,,,,,,,115979509,,,35,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,98672825,,4,lttng-consumerd,,,,,224808,,1,,3235349949,,1514,,5342,1322077235,,16384,,,,5,,,,8,,0,0,,0,,14821,24930,,,,,,,2817518244,3,,,3,,,enxb827eb8ec29a,,,,,,0,,2542720056,,1322077219,,,,,64,116006800,,,35,1500,,58400,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,98672825,,4,lttng-consumerd,,,,,224808,,1,,3235351397,,1514,,5342,1322077235,,16384,,,,5,,,,8,,0,0,,0,,14822,24929,,,,,,,2817518244,3,,,3,,,enxb827eb8ec29a,,,,,,0,,2542719672,,1322077219,,,,,64,116021904,,,35,1500,,58400,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,98672825,,4,lttng-consumerd,,,,,224808,,1,,3235352845,,1514,,5342,1322077235,,16384,,,,5,,,,8,,0,0,,0,,14823,24928,,,,,,,2817518244,3,,,3,,,enxb827eb8ec29a,,,,,,0,,2542719288,,1322077219,,,,,64,116036956,,,35,1500,,58400,16,,6,,
,,,,,,,,,12,,syscall_write,,,,,0,,197345650,,,lttng-consumerd,,,,,224808,,,,,,,,,,,,,,,,,,,,,,0,35,,,18,,,,,,,,,3,,,3,,,,,,1914680404,,12,,,,,,,,,,,116071852,,,35,,,,,,,,
