value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,uid,saddr,ruid,nodep,frag_off,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,envp,tos,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,1320,,syscall_read,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2126041008,,51,,,,,,,,,,,94107693,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,94216234,,,64,,,,,,,,
,,,,40416,,,,,,,syscall_open,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/lib/sudo/librt.so.1,,,,,94265401,,,64,,,,524288,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/etc/ld.so.cache,,,,,94281078,,,64,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,94297953,,,64,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92251294208677,,,64,,,,,,,,
,,,,40416,,,,,,,syscall_open,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/librt.so.1,,,,,94337848,,,64,,,,524288,,,,
,,,,,,,,,51,,syscall_read,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2126041976,,512,,,,,,,,,,,94115662,,,64,,,,,,,,
,,,,,,1,,startTracing.sh,,,sched_process_fork,,4026531836,16257,,0,,669436317,16257,,startTracing.sh,,,,,891640,,,2191,,,,16257,,,,,,,,,,,,,,,0,,,,9,,,,,,,,,1,,2191,1,,,,,startTracing.sh,,,,,,,,,,4026531836,,,,94358317,,,64,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2126040440,,1280,,,,,,,,,,,94350661,,,64,,,,,,,,
,,,,,,,,,1280,,syscall_read,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2126040384,,47,,,,,,,,,,,94358733,,,64,,,,,,,,
,,,,,,,,,,,syscall_clone,,,,,0,,1338872634,,,startTracing.sh,,,,,891640,,,,,0,,0,,,,,,,,,,,,,,,0,,,,99,,,,,,,,,1,,0,1,,,,18874385,,,,16257,,,,,,,,,,,92251294072064,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,94457796,,,64,,,,,,,,
,,,,40416,,,,,,,syscall_open,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/lib/sudo/libpam_misc.so.0,,,,,94500920,,,64,,,,524288,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,0,,,0,,,,,,,,16257,,,,,,,,,,,94511337,,,64,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92251294412427,,,64,,,,,,,,
,,,,40416,,,,,,,syscall_open,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/libpam_misc.so.0,,,,,94533733,,,64,,,,524288,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2126041928,,512,,,,,,,,,,,94365088,,,64,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2126040632,,1040,,,,,,,,,,,94549826,,,64,,,,,,,,
,,,,,,,,,1040,,syscall_read,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2126040576,,45,,,,,,,,,,,94560920,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,94653003,,,64,,,,,,,,
,,,,40416,,,,,,,syscall_open,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/lib/sudo/libgcc_s.so.1,,,,,94671388,,,64,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,255,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,94686909,,,64,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92251294582322,,,64,,,,,,,,
,,,,40416,,,,,,,syscall_open,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/libgcc_s.so.1,,,,,94700763,,,64,,,,524288,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2126041904,,512,,,,,,,,,,,94571337,,,64,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2126040568,,1080,,,,,,,,,,,94715034,,,64,,,,,,,,
,,,,,,,,,1080,,syscall_read,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2126040512,,45,,,,,,,,,,,94723888,,,64,,,,,,,,
,,,,,,,,,,,sched_process_exec,,,,16256,0,,669436317,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,16256,,,,,0,,,,8,,,,,,,,,1,,,1,,,,,,,,,,,,,,/sbin/modprobe,,,,,94807690,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,94808992,,,64,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92251294870758,,,64,,,,,,,,
,,,,4,,,,,,,syscall_access,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92251294912737,,,64,,,,,,,,
,,,,3,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,95029355,,,64,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,95050501,,,64,,,,,,,,
,,,,39264,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,95082376,,,64,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2127898640,,512,,,,,,,,,,,95097376,,,64,,,,,,,,
,,,,,,,,,1000,,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2127897384,,1000,,,,,,,,,,,95105240,,,64,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2127897328,,45,,,,,,,,,,,95111490,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,95180084,,,64,,,,,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.cache,,,,,95218365,,,64,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,95233938,,,64,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92251295143152,,,64,,,,,,,,
,,,,39264,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,95257948,,,64,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2127898488,,512,,,,,,,,,,,95271073,,,64,,,,,,,,
,,,,,,,,,2880,,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2127895352,,2880,,,,,,,,,,,95281125,,,64,,,,,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2127895296,,47,,,,,,,,,,,95292010,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,95368937,,,64,,,,,,,,
,,,,,,,,,,,sched_process_exec,,,,16257,0,,722154771,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,16257,,,,,0,,,,8,,,,,,,,,0,,,0,,,,,,,,,,,,,,/usr/bin/sudo,,,,,95574457,,,64,,,,,,,,
,,,20701576,,,,,,,,syscall_execve,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,20702216,,24,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,95097063,,,64,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92251295601015,,,64,,,,,,,,
,,,,4,,,,,,,syscall_access,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92251295633358,,,64,,,,,,,,
,,,,3,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/etc/ld.so.preload,,,,,95744925,,,64,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,95762112,,,64,,,,,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,95823779,,,64,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2122639088,,512,,,,,,,,,,,95835706,,,64,,,,,,,,
,,,,,,,,,1000,,syscall_read,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2122637832,,1000,,,,,,,,,,,95848154,,,64,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2122637776,,45,,,,,,,,,,,95856227,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,95960549,,,64,,,,,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/v7l/neon/vfp/libaudit.so.1,,,,,95998518,,,64,,,,524288,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/v7l/neon/libaudit.so.1,,,,,96036486,,,64,,,,524288,,,,
,,,,64336,,,,,,,syscall_open,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_chksshpwd.so,,,,,96030236,,,64,,,,524288,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2126042648,,512,,,,,,,,,,,94731336,,,64,,,,,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/v7l/vfp/libaudit.so.1,,,,,96055392,,,64,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2126041392,,1000,,,,,,,,,,,96051069,,,64,,,,,,,,
,,,,,,,,,1000,,syscall_read,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2126041336,,45,,,,,,,,,,,96059611,,,64,,,,,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/v7l/libaudit.so.1,,,,,96068048,,,64,,,,524288,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/neon/vfp/libaudit.so.1,,,,,96078465,,,64,,,,524288,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/neon/libaudit.so.1,,,,,96089298,,,64,,,,524288,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/vfp/libaudit.so.1,,,,,96100184,,,64,,,,524288,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/libaudit.so.1,,,,,96110340,,,64,,,,524288,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/v7l/neon/vfp/libaudit.so.1,,,,,96122736,,,64,,,,524288,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/v7l/neon/libaudit.so.1,,,,,96135131,,,64,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,96144402,,,64,,,,,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/v7l/vfp/libaudit.so.1,,,,,96153308,,,64,,,,524288,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/v7l/libaudit.so.1,,,,,96185600,,,64,,,,524288,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/neon/vfp/libaudit.so.1,,,,,96197215,,,64,,,,524288,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/neon/libaudit.so.1,,,,,96207735,,,64,,,,524288,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/vfp/libaudit.so.1,,,,,96227006,,,64,,,,524288,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/libaudit.so.1,,,,,96245079,,,64,,,,524288,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/etc/ld.so.cache,,,,,96267787,,,64,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,96284818,,,64,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92251296195439,,,64,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,6416136,,0,,,,,,,,,,,96065548,,,64,,,,,,,,
,,,,16384,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d,,,,,96305495,,,64,,,,673792,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,96314297,,,64,,,,,,,,
,,,,18784,,,,,,,syscall_open,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libaudit.so.1,,,,,96312943,,,64,,,,524288,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,6412032,,0,,,,,,,,,,,96302891,,,64,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2122638936,,512,,,,,,,,,,,96327370,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,96332214,,,64,,,,,,,,
,,,,,,,,,1040,,syscall_read,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2122637640,,1040,,,,,,,,,,,96335131,,,64,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2122637584,,45,,,,,,,,,,,96341328,,,64,,,,,,,,
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,208,,,,,,,,,,,92251296222731,,,64,,,,,,,,24064336
,,,,438,,,,,,,syscall_open,,,,,0,,1481732908,,,sudoTracing.sh,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/passwd,,,,,96378307,,,64,,,,524288,,,,
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92251296298824,,,64,,,,,,,,24064336
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,96406016,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1444309542,,,startTracing.sh,,,,,1084072,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,96420547,,,64,,,,,,,,
,,,,16384,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d,,,,,96446432,,,64,,,,673792,,,,
