value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,uid,saddr,ruid,frag_off,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,envp,tos,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,512,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,17,,,,,,,,,2,,,2,,,,,,2130460168,,1040,,,,,,,,,,,25925122,,,48,,,,,,,,
,,,,,,,,,1040,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,17,,,,,,,,,2,,,2,,,,,,2130460112,,45,,,,,,,,,,,25932778,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,26008663,,,48,,,,,,,,
,,,,43080,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/lib/sudo/libpam.so.0,,,,,26050851,,,48,,,,524288,,,,
,,,,43080,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/lib/sudo/libpam.so.0,,,,,26061892,,,48,,,,524288,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,5,,,,,,/etc/ld.so.cache,,,,,26071632,,,48,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,26086996,,,48,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92246259943660,,,48,,,,,,,,
,,,,43080,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,5,,,,,,/lib/arm-linux-gnueabihf/libpam.so.0,,,,,26118038,,,48,,,,524288,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,17,,,,,,,,,2,,,2,,,,,,2130460792,,512,,,,,,,,,,,25939132,,,48,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,17,,,,,,,,,2,,,2,,,,,,2130459456,,1080,,,,,,,,,,,26130329,,,48,,,,,,,,
,,,,,,,,,1080,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,17,,,,,,,,,2,,,2,,,,,,2130459400,,45,,,,,,,,,,,26136944,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,26300745,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,5,,,,,,/usr/share/locale/locale.alias,,,,,27113346,,,48,,,,524288,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,17,,,,,,,,,2,,,2,,,,,,35173952,,2995,,,,,,,,,,,26142725,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,17,,,,,,,,,2,,,2,,,,,,35173952,,0,,,,,,,,,,,27152200,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,27239699,,,48,,,,,,,,
,,,,57424,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/share/locale/fr_FR.UTF-8/LC_MESSAGES/sudoers.mo,,,,,27302980,,,48,,,,0,,,,
,,,,57424,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/share/locale/fr_FR.utf8/LC_MESSAGES/sudoers.mo,,,,,27315793,,,48,,,,0,,,,
,,,,57424,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/share/locale/fr_FR/LC_MESSAGES/sudoers.mo,,,,,27325740,,,48,,,,0,,,,
,,,,57424,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/share/locale/fr.UTF-8/LC_MESSAGES/sudoers.mo,,,,,27335063,,,48,,,,0,,,,
,,,,57424,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/share/locale/fr.utf8/LC_MESSAGES/sudoers.mo,,,,,27344334,,,48,,,,0,,,,
,,,,57424,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,5,,,,,,/usr/share/locale/fr/LC_MESSAGES/sudoers.mo,,,,,27353292,,,48,,,,0,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,27379751,,,48,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,5,,,,,,/usr/lib/arm-linux-gnueabihf/gconv/gconv-modules.cache,,,,,27437459,,,48,,,,0,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,27461417,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,5,,,,,,/etc/passwd,,,,,27612041,,,48,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,27676468,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,5,,,,,,/etc/nsswitch.conf,,,,,27715009,,,48,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,17,,,,,,,,,2,,,2,,,,,,35181952,,529,,,,,,,,,,,27232408,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,17,,,,,,,,,2,,,2,,,,,,35181952,,0,,,,,,,,,,,27736989,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,27777718,,,48,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,4294967295,,,,,,,,,,,0,,,,169,,1,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246261648236,,4294967295,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,5,,,,,,/etc/sudoers,,,,,27848030,,,48,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,17,,,,,,,,,2,,,2,,,,,,35181952,,669,,,,,,,,,,,27773290,,,48,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,4294967295,,,,,,,,,,,0,,,,169,,0,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246261721829,,4294967295,48,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,4294967295,,,,,,,,,,,0,,,,169,,0,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246261725683,,4294967295,48,,,,,,,,
,,,,,,,,,,,syscall_setresgid,,,,,0,,746267998,,,startTracing.sh,4294967295,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,171,,,,,4294967295,,,,2,,,2,,,,,,,,0,,,,,,,,4294967295,,,92246261730787,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,17,,,,,,,,,2,,,2,,,,,,35188872,,669,,,,,,,,,,,27861467,,,48,,,,,,,,
,,,,,,,,,8192,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,17,,,,,,,,,2,,,2,,,,,,35189541,,0,,,,,,,,,,,27931779,,,48,,,,,,,,
,,,,50944,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/sudoers.d,,,,,28121310,,,48,,,,673792,,,,
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,178,,,,,,,,,2,,,2,,,,,,,,176,,,,,,,,,,,92246261981411,,,48,,,,,,,,35206304
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,178,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246262046307,,,48,,,,,,,,35206304
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,28208393,,,48,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,4294967295,,,,,,,,,,,0,,,,169,,1,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246262062609,,4294967295,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/sudoers.d/010_pi-nopasswd,,,,,28233965,,,48,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,17,,,,,,,,,2,,,2,,,,,,35206632,,27,,,,,,,,,,,27936779,,,48,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,4294967295,,,,,,,,,,,0,,,,169,,0,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246262101150,,4294967295,48,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,4294967295,,,,,,,,,,,0,,,,169,,0,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246262105108,,4294967295,48,,,,,,,,
,,,,,,,,,,,syscall_setresgid,,,,,0,,746267998,,,startTracing.sh,4294967295,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,171,,,,,4294967295,,,,2,,,2,,,,,,,,0,,,,,,,,4294967295,,,92246262108546,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35210784,,27,,,,,,,,,,,28250788,,,48,,,,,,,,
,,,,,,,,,8192,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35210811,,0,,,,,,,,,,,28280892,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35210784,,0,,,,,,,,,,,28284538,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,28324069,,,48,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,4294967295,,,,,,,,,,,0,,,,169,,1,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246262173389,,4294967295,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/sudoers.d/020_homeassistant_hassbian-scripts,,,,,28346517,,,48,,,,131072,,,,
,,,,,,,,,8192,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35227392,,211,,,,,,,,,,,28316830,,,48,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,4294967295,,,,,,,,,,,0,,,,169,,0,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246262215212,,4294967295,48,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,4294967295,,,,,,,,,,,0,,,,169,,0,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246262219327,,4294967295,48,,,,,,,,
,,,,,,,,,,,syscall_setresgid,,,,,0,,746267998,,,startTracing.sh,4294967295,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,171,,,,,4294967295,,,,2,,,2,,,,,,,,0,,,,,,,,4294967295,,,92246262222920,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35206632,,211,,,,,,,,,,,28364694,,,48,,,,,,,,
,,,,,,,,,8192,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35206843,,0,,,,,,,,,,,28394069,,,48,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,361106555,,4,lttng-consumerd,,,,,315144,,1,,3238128845,,1514,,5342,,1322077235,,16384,,,5,,,,8,,0,0,,,0,16940,22811,,,,,,,2817519516,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2499846712,,1322077219,,,,,64,28441569,,,48,1500,,58400,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,361106555,,4,lttng-consumerd,,,,,315144,,1,,3238130293,,1514,,5342,,1322077235,,16384,,,5,,,,8,,0,0,,,0,16941,22810,,,,,,,2817519516,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2499847096,,1322077219,,,,,64,28453391,,,48,1500,,58400,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,361106555,,4,lttng-consumerd,,,,,315144,,1,,3238131741,,1514,,5342,,1322077235,,16384,,,5,,,,8,,0,0,,,0,16942,22809,,,,,,,2817519516,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2499847480,,1322077219,,,,,64,28470214,,,48,1500,,58400,16,,6,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35206632,,0,,,,,,,,,,,28398392,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,28483756,,,48,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,4294967295,,,,,,,,,,,0,,,,169,,1,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246262332972,,4294967295,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/sudoers.d/README,,,,,28506568,,,48,,,,131072,,,,
,,,,,,,,,8192,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35227392,,958,,,,,,,,,,,28477610,,,48,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,4294967295,,,,,,,,,,,0,,,,169,,0,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246262371201,,4294967295,48,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,4294967295,,,,,,,,,,,0,,,,169,,0,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246262375472,,4294967295,48,,,,,,,,
,,,,,,,,,,,syscall_setresgid,,,,,0,,746267998,,,startTracing.sh,4294967295,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,171,,,,,4294967295,,,,2,,,2,,,,,,,,0,,,,,,,,4294967295,,,92246262379743,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35206272,,958,,,,,,,,,,,28520006,,,48,,,,,,,,
,,,,,,,,,8192,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35207230,,0,,,,,,,,,,,28547245,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35206272,,0,,,,,,,,,,,28551829,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,28619224,,,48,,,,,,,,
,,,,,,,,,8192,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35188872,,0,,,,,,,,,,,28614432,,,48,,,,,,,,
,,16,,,,,,,,,syscall_socket,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,3,,,,,,0,,,,231,,,,,,,,,2,,,2,,,,,,,,6,,,,,,,,,,,92246259328142,,,48,,,,,,0,,
,,,,,,,,,,,syscall_connect,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,233,,,,,,,,,2,,,2,,,,,,,,-2,,2130464904,,,,,,,,,92246262527867,,,48,,,,,110,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,28725890,,,48,,,,,,,,
,,1,,,,,,,,,syscall_socket,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,526337,,,,,,0,,,,231,,,,,,,,,2,,,2,,,,,,,,6,,,,,,,,,,,92246262499638,,,48,,,,,,0,,
,,,,,,,,,,,syscall_connect,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,233,,,,,,,,,2,,,2,,,,,,,,-2,,2130465176,,,,,,,,,92246262592919,,,48,,,,,110,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,28769900,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/host.conf,,,,,28787765,,,48,,,,524288,,,,
,,,,,,,,,8192,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,5,,,17,,,,,,,,,2,,,2,,,,,,35227392,,9,,,,,,,,,,,28628182,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35227392,,0,,,,,,,,,,,28803286,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,28815317,,,48,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,16023,,,,,,,,,,,28830108,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/resolv.conf,,,,,28837817,,,48,,,,524288,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35227392,,127,,,,,,,,,,,28811931,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35227392,,0,,,,,,,,,,,28850213,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,28869015,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/hosts,,,,,28942816,,,48,,,,524288,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35227392,,128,,,,,,,,,,,28865577,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35227392,,0,,,,,,,,,,,28961514,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,29004066,,,48,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,4294967295,,,,,,,,,,,0,,,,169,,4294967295,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246262884480,,4294967295,48,,,,,,,,
,,,,,,,,,,,syscall_setresgid,,,,,0,,746267998,,,startTracing.sh,4294967295,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,171,,,,,4294967295,,,,2,,,2,,,,,,,,0,,,,,,,,4294967295,,,92246262889324,,,48,,,,,,,,
,,,,,,,,,,,syscall_setgroups,,,,,0,,746267998,,,startTracing.sh,,35177348,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,167,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246262953542,,,48,,,,,,,1,
,,,,,,,,,,,syscall_setresuid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,4294967295,,,,,,,,,,,0,,,,169,,4294967295,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246262995886,,4294967295,48,,,,,,,,
