value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,envp,tos,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,45,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128020288,,512,,,,,,,,,,,120038058,,,21,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128019032,,1000,,,,,,,,,,,120181131,,,21,,,,,,,,
,,,,,,,,,1000,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128018976,,43,,,,,,,,,,,120189308,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,modprobe8:9,,,,,672528,,1,,3194080715,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20117,19634,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543401912,,1322077219,,,,,64,120225453,,,22,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,120245037,,,21,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237361516893,,,21,,,,,,,,
,,,,30688,,,,,,,syscall_open,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libz.so.1,,,,,120274411,,,21,,,,524288,,,,
,,,,,,,,,43,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128020264,,512,,,,,,,,,,,120196131,,,21,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128018888,,1120,,,,,,,,,,,120286130,,,21,,,,,,,,
,,,,,,,,,1120,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128018832,,45,,,,,,,,,,,120292641,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,modprobe8:9,,,,,672528,,1,,3194082163,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20118,19633,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543402296,,1322077219,,,,,64,120343734,,,22,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,120351234,,,21,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237361637674,,,21,,,,,,,,
,,,,30688,,,,,,,syscall_open,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/liblzma.so.5,,,,,120395401,,,21,,,,524288,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128020240,,512,,,,,,,,,,,120298266,,,21,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128018904,,1080,,,,,,,,,,,120406963,,,21,,,,,,,,
,,,,,,,,,1080,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128018848,,45,,,,,,,,,,,120413369,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,modprobe8:9,,,,,672528,,1,,3194083611,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20119,19632,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543402680,,1322077219,,,,,64,120470088,,,22,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,120472536,,,21,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237361754601,,,21,,,,,,,,
,,,,30688,,,,,,,syscall_open,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libm.so.6,,,,,120510869,,,21,,,,524288,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128020216,,512,,,,,,,,,,,120419255,,,21,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128018840,,1120,,,,,,,,,,,120522067,,,21,,,,,,,,
,,,,,,,,,1120,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128018784,,49,,,,,,,,,,,120529098,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,modprobe8:9,,,,,672528,,1,,3194085059,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20120,19631,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543370424,,1322077219,,,,,64,120586650,,,22,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,120596962,,,21,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237361940954,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,modprobe8:9,,,,,672528,,1,,3194086507,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20121,19630,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543370808,,1322077219,,,,,64,120709566,,,22,1500,,40460,16,,6,,
,,,,41352,,,,,,,syscall_open,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libstdc++.so.6,,,,,120699670,,,21,,,,524288,,,,
,,,,,,,,,49,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128020192,,512,,,,,,,,,,,120535035,,,21,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128018656,,1280,,,,,,,,,,,120714253,,,21,,,,,,,,
,,,,,,,,,1280,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128018600,,47,,,,,,,,,,,120721232,,,21,,,,,,,,
,,,,,,,,,,,sched_process_exit,,,,,0,,238749833,,,modprobe8:9,,,,,672528,,,,,,,,,,,,,,,,,15523,,,,,0,,,,3,,,,,,,,,0,,,0,,modprobe8:9,,,,,,,,,,20,,,,,,,120759670,,,22,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,120793940,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,modprobe8:9,,,,,672528,,1,,3194087955,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20122,19629,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543371192,,1322077219,,,,,64,120839930,,,22,1500,,40460,16,,6,,
,,,,0,,,,,,,syscall_access,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237362106213,,,21,,,,,,,,
,,,,41352,,,,,,,syscall_open,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libgcc_s.so.1,,,,,120864721,,,21,,,,524288,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128020168,,512,,,,,,,,,,,120727222,,,21,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128018832,,1080,,,,,,,,,,,120874825,,,21,,,,,,,,
,,,,,,,,,1080,,syscall_read,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2128018776,,45,,,,,,,,,,,120881544,,,21,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,2262928500,,,sudoTracing.sh,,,,,284240,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,120952221,,,21,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,kworker/u8:9,,,,,672528,,1,,3194089403,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20123,19628,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543371576,,1322077219,,,,,64,120965815,,,22,1500,,40460,16,,6,,
,,16,,,,,,,,,syscall_socket,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,3,,,,,,0,,,,231,,,,,,,,,0,,,0,,,,,,,,-93,,,,,,,,,,,92237356202074,,,22,,,,,,9,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3194090851,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20124,19627,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543371960,,1322077219,,,,,64,121085814,,,22,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_getpgrp,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,61,,,,,,,,,0,,,0,,,,,,,,6378,,,,,,,,,,,92237362352410,,,22,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3194092299,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20125,19626,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543372344,,1322077219,,,,,64,121210813,,,22,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3194093747,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20126,19625,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543372728,,1322077219,,,,,64,121323105,,,22,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3194095195,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20127,19624,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543373112,,1322077219,,,,,64,121455396,,,22,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3194096643,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20128,19623,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543373496,,1322077219,,,,,64,121576489,,,22,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3194098091,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20129,19622,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543373880,,1322077219,,,,,64,121698155,,,22,1500,,40460,16,,6,,
,,,,,,1,,sudoTracing.sh,,,sched_process_fork,,4026531836,15525,,0,,238749833,15525,,sudoTracing.sh,,,,,672528,,,15516,,,,15525,,,,,,,,,,,,,,,0,,,,9,,,,,,,,,0,,15516,0,,,,,sudoTracing.sh,,,,,,,,,,4026531836,,,,121715134,,,22,,,,,,,,
,,,,,,,,,,,syscall_clone,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,0,,0,,,,,,,,,,,,,,,0,,,,99,,,,,,,,,0,,0,0,,,,18874385,,,,15525,,,,,,,,,,,92237362374441,,,22,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,121774717,,,22,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3194099539,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20130,19621,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543374264,,1322077219,,,,,64,121824456,,,22,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_set_robust_list,,,,,0,,465818784,,,sudoTracing.sh,,,,1992843376,535896,,,,,,12,,,,,,,,,,,,,,,,0,,,,282,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92237363100636,,,22,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,465818784,,,sudoTracing.sh,,,,,535896,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,1,,,1,,,,,,,,15525,,,,,,,,,,,121922893,,,22,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,sudoTracing.sh,,,,,672528,,1,,3194100987,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20131,19620,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543374648,,1322077219,,,,,64,121952945,,,22,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,swapper/0,,,,,672528,,1,,3194102435,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20132,19619,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543375032,,1322077219,,,,,64,122134299,,,22,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,swapper/0,,,,,672528,,1,,3194103883,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20133,19618,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543375416,,1322077219,,,,,64,122174663,,,22,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,465818784,,,sudoTracing.sh,,,,,535896,,,,,,,,,,,,,,,,,,,,,,0,5,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,122183569,,,22,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,465818784,,,sudoTracing.sh,,,,,535896,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,122188934,,,22,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,465818784,,,sudoTracing.sh,,,,,535896,,,,,,,,,,,,,,,,,,,,,,0,4,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,122191538,,,22,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,465818784,,,sudoTracing.sh,,,,,535896,,,,,,,,,,,,0,,,,,,,,,,0,,,,169,,0,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92237363528863,,0,22,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,238749833,,4,swapper/0,,,,,672528,,1,,3194105331,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,20134,19617,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2543375800,,1322077219,,,,,64,122318100,,,22,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,465818784,,,sudoTracing.sh,,,,,535896,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,122317319,,,22,,,,,,,,
,,,,464,,,,,,,syscall_open,,,,,0,,465818784,,,sudoTracing.sh,,,,,535896,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,4,,,,,,/proc/self/fd,,,,,122328985,,,22,,,,673792,,,,
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,465818784,,,sudoTracing.sh,,,,,535896,,,,,,,,,,,,,,,,,,,,,,0,4,,,178,,,,,,,,,1,,,1,,,,,,,,192,,,,,,,,,,,92237363695321,,,22,,,,,,,,36763072
,,,,,,,,,,,syscall_close,,,,,0,,465818784,,,sudoTracing.sh,,,,,535896,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,122503828,,,22,,,,,,,,
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,465818784,,,sudoTracing.sh,,,,,535896,,,,,,,,,,,,,,,,,,,,,,0,4,,,178,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92237363760581,,,22,,,,,,,,36763072
,,,,,,,,,,,syscall_close,,,,,0,,465818784,,,sudoTracing.sh,,,,,535896,,,,,,,,,,,,,,,,,,,,,,0,4,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,122511172,,,22,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,465818784,,,sudoTracing.sh,,,,,535896,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,122525130,,,22,,,,,,,,
,,,,,,,,,,,sched_process_exec,,,,15525,0,,238749833,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,15525,,,,,0,,,,8,,,,,,,,,0,,,0,,,,,,,,,,,,,,/usr/local/bin/lttng,,,,,123663771,,,22,,,,,,,,
,,,35348276,,,,,,,,syscall_execve,,,,,0,,1367444356,,,sudoTracing.sh,,,,,974752,,,,,,,,,,,,,,,,,,,,,,0,,35357120,,24,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,2139087,,,21,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237365178231,,,22,,,,,,,,
,,,,4,,,,,,,syscall_access,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92237365235105,,,22,,,,,,,,
,,,,3,,,,,,,syscall_open,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/etc/ld.so.preload,,,,,123993821,,,22,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,124046738,,,22,,,,,,,,
,,,,39264,,,,,,,syscall_open,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,124077779,,,22,,,,524288,,,,
,,,,,,,,,3836,,syscall_read,,,,,0,,477499666,,,modprobe8:9,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2128979744,,512,,,,,,,,,,,119881340,,,22,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128978488,,1000,,,,,,,,,,,124092519,,,22,,,,,,,,
,,,,,,,,,1000,,syscall_read,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128978432,,45,,,,,,,,,,,124109758,,,22,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,124224289,,,22,,,,,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/etc/ld.so.cache,,,,,124263976,,,22,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,124300955,,,22,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237365567708,,,22,,,,,,,,
,,,,39264,,,,,,,syscall_open,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/usr/local/lib/liblttng-ctl.so.0,,,,,124328195,,,22,,,,524288,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128979592,,512,,,,,,,,,,,124115592,,,22,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128977816,,1520,,,,,,,,,,,124342414,,,22,,,,,,,,
,,,,,,,,,1520,,syscall_read,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128977760,,45,,,,,,,,,,,124360226,,,22,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,124454809,,,22,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92237365749217,,,22,,,,,,,,
,,,,39264,,,,,,,syscall_open,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/liburcu-common.so.4,,,,,124508611,,,22,,,,524288,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128979568,,512,,,,,,,,,,,124369080,,,22,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128978312,,1000,,,,,,,,,,,124540902,,,22,,,,,,,,
,,,,,,,,,1000,,syscall_read,,,,,0,,477499666,,,sudoTracing.sh,,,,,672528,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2128978256,,45,,,,,,,,,,,124547308,,,22,,,,,,,,
