flag,value,a_nomEvent,gidsetsize,fildes,parent_ns_inum,prio,tidptr,newsp,daddr,content_size,stream_instance_id,parent_tid,clone_flags,old_tid,type,addrlen,grouplist,network_header_type,protocol,buf,pid,dest_port,tot_len,tid,size,_vtids_length,urg_ptr,sgid,flags,source_port,reserved,timestamp,family,cpu_id,mode,pathname,egid,euid,comm,frag_off,ttl,head,saddr,optval,gid,sig,tos,bufsiz,rgid,vtids,count,optlen,stream_id,id,suid,skbaddr,events_discarded,dirent,parent_pid,ret,data_offset,filename,child_tid,ovalue,fd,packet_seq_num,len,uid,tcache,how,child_ns_inum,optname,nodep,name,transport_header_type,state,d_timestamp,window_size,dfd,envp,version,info,cpup,level,argv,which,ruid,seq,ack_seq,checksum,uservaddr,child_pid,parent_comm,child_comm,ihl,p_name
,,syscall_read,,,,,,,,217144,1,,,,,,,,,12138248,,,,,,,,,,,,10398320,,1,,,,,,,,,,,,,,,,,4096,,0,17,,,0,,,0,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_close,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,,,,10405767,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_open,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,131072,,,10439153,,1,438,,,,,,,,,,,,,,,,,,0,19,,,0,,,7,,/etc/pam.d/common-password,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,12138248,,,,,,,,,,,,10464726,,1,,,,,,,,,,,,,,,,,4096,,0,17,,,0,,,1440,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,12138248,,,,,,,,,,,,10566288,,1,,,,,,,,,,,,,,,,,4096,,0,17,,,0,,,0,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_close,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,,,,10573788,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_open,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,131072,,,10606809,,1,438,,,,,,,,,,,,,,,,,,0,19,,,0,,,7,,/etc/pam.d/common-session,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,12138248,,,,,,,,,,,,10633892,,1,,,,,,,,,,,,,,,,,4096,,0,17,,,0,,,1224,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_open,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,524288,,,10785298,,1,19280,,,,,,,,,,,,,,,,,,0,19,,,0,,,8,,/lib/arm-linux-gnueabihf/security/pam_systemd.so,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,2129966632,,,,,,,,,,,,10807069,,1,,,,,,,,,,,,,,,,,512,,0,17,,,0,,,512,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,2129965056,,,,,,,,,,,,10819256,,1,,,,,,,,,,,,,,,,,1320,,0,17,,,0,,,1320,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,2129964992,,,,,,,,,,,,10829516,,1,,,,,,,,,,,,,,,,,51,,0,17,,,0,,,51,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_close,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,,,,10927641,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_open,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,524288,,,10996026,,1,60896,,,,,,,,,,,,,,,,,,0,19,,,0,,,-2,,/usr/lib/sudo/librt.so.1,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_open,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,524288,,,11018422,,1,1,,,,,,,,,,,,,,,,,,0,19,,,0,,,8,,/etc/ld.so.cache,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_close,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,,,,11045141,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_access,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,,,,189929153802,,1,0,,,,,,,,,,,,,,,,,,0,36,,,0,,,-2,,/etc/ld.so.nohwcap,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_open,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,524288,,,11095714,,1,60896,,,,,,,,,,,,,,,,,,0,19,,,0,,,8,,/lib/arm-linux-gnueabihf/librt.so.1,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,2129965960,,,,,,,,,,,,11119932,,1,,,,,,,,,,,,,,,,,512,,0,17,,,0,,,512,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,2129964424,,,,,,,,,,,,11133213,,1,,,,,,,,,,,,,,,,,1280,,0,17,,,0,,,1280,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,2129964368,,,,,,,,,,,,11144047,,1,,,,,,,,,,,,,,,,,47,,0,17,,,0,,,47,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_close,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,,,,11245557,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_open,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,524288,,,11292224,,1,60896,,,,,,,,,,,,,,,,,,0,19,,,0,,,-2,,/usr/lib/sudo/libpam_misc.so.0,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_access,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,,,,189929397812,,1,0,,,,,,,,,,,,,,,,,,0,36,,,0,,,-2,,/etc/ld.so.nohwcap,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_open,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,524288,,,11333630,,1,60896,,,,,,,,,,,,,,,,,,0,19,,,0,,,8,,/lib/arm-linux-gnueabihf/libpam_misc.so.0,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,2129965912,,,,,,,,,,,,11356390,,1,,,,,,,,,,,,,,,,,512,,0,17,,,0,,,512,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,2129964616,,,,,,,,,,,,11368265,,1,,,,,,,,,,,,,,,,,1040,,0,17,,,0,,,1040,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,2129964560,,,,,,,,,,,,11381702,,1,,,,,,,,,,,,,,,,,45,,0,17,,,0,,,45,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_close,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,,,,11477431,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_open,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,524288,,,11510140,,1,60896,,,,,,,,,,,,,,,,,,0,19,,,0,,,-2,,/usr/lib/sudo/libgcc_s.so.1,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_access,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,,,,189929616093,,1,0,,,,,,,,,,,,,,,,,,0,36,,,0,,,-2,,/etc/ld.so.nohwcap,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_open,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,524288,,,11553994,,1,60896,,,,,,,,,,,,,,,,,,0,19,,,0,,,8,,/lib/arm-linux-gnueabihf/libgcc_s.so.1,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,2129965888,,,,,,,,,,,,11572848,,1,,,,,,,,,,,,,,,,,512,,0,17,,,0,,,512,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,2129964552,,,,,,,,,,,,11585816,,1,,,,,,,,,,,,,,,,,1080,,0,17,,,0,,,1080,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,2129964496,,,,,,,,,,,,11595921,,1,,,,,,,,,,,,,,,,,45,,0,17,,,0,,,45,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_close,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,,,,11703629,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_open,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,524288,,,13489822,,1,19280,,,,,,,,,,,,,,,,,,0,19,,,0,,,8,,/lib/arm-linux-gnueabihf/security/pam_chksshpwd.so,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,2129966632,,,,,,,,,,,,13522374,,1,,,,,,,,,,,,,,,,,512,,0,17,,,0,,,512,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,2129965376,,,,,,,,,,,,13537791,,1,,,,,,,,,,,,,,,,,1000,,0,17,,,0,,,1000,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,2129965320,,,,,,,,,,,,13547166,,1,,,,,,,,,,,,,,,,,45,,0,17,,,0,,,45,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_close,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,,,,13662999,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,8,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,12138248,,,,,,,,,,,,13868779,,1,,,,,,,,,,,,,,,,,4096,,0,17,,,0,,,0,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_close,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,,,,13892321,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,217144,1,,,,,,,,,12134144,,,,,,,,,,,,13908883,,1,,,,,,,,,,,,,,,,,4096,,0,17,,,0,,,0,,,,,6,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_close,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,,,,13918831,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,6,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_open,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,524288,,,13974352,,1,438,,,,,,,,,,,,,,,,,,0,19,,,0,,,6,,/etc/passwd,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_close,,,,,,,,217144,1,,,,,,,,,,,,,,,,,,,,,14115550,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,6,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,startTracing.sh
,,syscall_read,,,,,,,,401584,2,,,,,,,,,1754098960,,,,,,,,,,,,14304455,,2,,,,,,,,,,,,,,,,,256,,0,17,,,0,,,14,,,,,13,0,,,,,,,,,,,17035721412,,,,,,,,,,,,,,,,,,,hass)0
,,syscall_socket,,,,,,,,217144,1,,,,524290,,,,0,,,,,,,,,,,,,189932476294,1,1,,,,,,,,,,,,,,,,,,,0,231,,,0,,,6,,,,,,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,sudoTracing.sh
,,syscall_connect,,,,,,,,217144,1,,,,,110,,,,,,,,,,,,,,,,189932524158,,1,,,,,,,,,,,,,,,,,,,0,233,,,0,,,0,,,,,6,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,1995132000,,,,,sudoTracing.sh
,,syscall_write,,,,,,,,217144,1,,,,,,,,,1955808672,,,,,,,,,,,,14844975,,1,,,,,,,,,,,,,,,,,136,,0,18,,,0,,,136,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,hass)0
,,syscall_write,,,,,,,,217144,1,,,,,,,,,1762486648,,,,,,,,,,,,15047526,,1,,,,,,,,,,,,,,,,,1,,0,18,,,0,,,1,,,,,13,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,hass)0
,,syscall_write,,,,,,,,217144,1,,,,,,,,,1955808672,,,,,,,,,,,,15136432,,1,,,,,,,,,,,,,,,,,33,,0,18,,,0,,,33,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,hass)0
,,syscall_write,,,,,,,,217144,1,,,,,,,,,1955808672,,,,,,,,,,,,15232734,,1,,,,,,,,,,,,,,,,,83,,0,18,,,0,,,83,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,hass)0
,,syscall_write,,,,,,,,217144,1,,,,,,,,,1955808672,,,,,,,,,,,,15344609,,1,,,,,,,,,,,,,,,,,121,,0,18,,,0,,,121,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,hass)0
,,syscall_write,,,,,,,,217144,1,,,,,,,,,1955808672,,,,,,,,,,,,15437369,,1,,,,,,,,,,,,,,,,,101,,0,18,,,0,,,101,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,hass)0
,,syscall_write,,,,,,,,217144,1,,,,,,,,,1955808672,,,,,,,,,,,,15526327,,1,,,,,,,,,,,,,,,,,80,,0,18,,,0,,,80,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,hass)0
,,syscall_write,,,,,,,,217144,1,,,,,,,,,1955808672,,,,,,,,,,,,15614087,,1,,,,,,,,,,,,,,,,,89,,0,18,,,0,,,89,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,hass)0
,,syscall_write,,,,,,,,217144,1,,,,,,,,,1955808672,,,,,,,,,,,,15701118,,1,,,,,,,,,,,,,,,,,72,,0,18,,,0,,,72,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,hass)0
,,syscall_write,,,,,,,,217144,1,,,,,,,,,1955808672,,,,,,,,,,,,15774868,,1,,,,,,,,,,,,,,,,,33,,0,18,,,0,,,33,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,hass)0
,,syscall_write,,,,,,,,217144,1,,,,,,,,,1955808672,,,,,,,,,,,,15853826,,1,,,,,,,,,,,,,,,,,66,,0,18,,,0,,,66,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,hass)0
,,syscall_write,,,,,,,,217144,1,,,,,,,,,1955808672,,,,,,,,,,,,16036326,,1,,,,,,,,,,,,,,,,,68,,0,18,,,0,,,68,,,,,7,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,hass)0
,,syscall_close,,,,,,,,161720,0,,,,,,,,,,,,,,,,,,,,,24122763,,0,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,6,0,,,,,,,,,,,17017947178,,,,,,,,,,,,,,,,,,,sudoTracing.sh
,,syscall_getpid,,,,,,,,94432,3,,,,,,,,,,,,,,,,,,,,,24211461,,3,,,,,,,,,,,,,,,,,,,0,30,,,0,,,141,,,,,,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_setresuid,,,,,,,,161720,0,,,,,,,,,,,,,,,,,,,,,189942339289,,0,,,,4294967295,,,,,,,,,,,,,,,0,169,4294967295,,0,,,0,,,,,,0,,,,,,,,,,,17017947178,,,,,,,,,,4294967295,,,,,,,,,sudoTracing.sh
,,syscall_setresgid,,,,,,,,161720,0,,,,,,,,,,,,,,,,,4294967295,,,,189942386008,,0,,,4294967295,,,,,,,,,,,,4294967295,,,,0,171,,,0,,,0,,,,,,0,,,,,,,,,,,17017947178,,,,,,,,,,,,,,,,,,,sudoTracing.sh
,,syscall_close,,,,,,,,161720,0,,,,,,,,,,,,,,,,,,,,,24437606,,0,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,5,0,,,,,,,,,,,17017947178,,,,,,,,,,,,,,,,,,,sudoTracing.sh
,,syscall_open,,,,,,,,94432,3,,,,,,,,,,,,,,,,,,655360,,,24465627,,3,438,,,,,,,,,,,,,,,,,,0,19,,,0,,,22,,/proc/sudoTracing.sh/cgroup,,,,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_read,,,,,,,,94432,3,,,,,,,,,25856144,,,,,,,,,,,,24603804,,3,,,,,,,,,,,,,,,,,1024,,0,17,,,0,,,143,,,,,22,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,sched_process_fork,,,4026531836,,,,,161720,0,253,,,,,,,,,,,,,,1,,,,,,24685679,,0,,,,,,,,,,,,,,,,1276,,,0,9,,,0,,253,,,,1276,,,0,,,,,4026531836,,,,,,8508973589,,,,,,,,,,,,,,,1276,kworker/u8:2,kworker/u8:2,,kworker/u8:2
,,syscall_close,,,,,,,,94432,3,,,,,,,,,,,,,,,,,,,,,24722762,,3,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,22,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_open,,,,,,,,94432,3,,,,,,,,,,,,,,,,,,655360,,,24808491,,3,438,,,,,,,,,,,,,,,,,,0,19,,,0,,,22,,/proc/sudoTracing.sh/comm,,,,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_write,,,,,,,,217144,1,,,,,,,,,1972522552,,,,,,,,,,,,24747137,,1,,,,,,,,,,,,,,,,,128,,0,18,,,0,,,128,,,,,12,0,,,,,,,,,,,17021528110,,,,,,,,,,,,,,,,,,,rs:main Q:Reg
,,syscall_read,,,,,,,,94432,3,,,,,,,,,25856144,,,,,,,,,,,,24873595,,3,,,,,,,,,,,,,,,,,1024,,0,17,,,0,,,5,,,,,22,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_close,,,,,,,,94432,3,,,,,,,,,,,,,,,,,,,,,24893334,,3,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,22,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_readlinkat,,,,,,,,94432,3,,,,,,,,,25824848,,,,,,,,,,,,189943007829,,3,,/proc/sudoTracing.sh/exe,,,,,,,,,,,,99,,,,,0,276,,,0,,,13,,,,,,0,,,,,,,,,,,17044867434,,-100,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_open,,,,,,,,94432,3,,,,,,,,,,,,,,,,,,655360,,,24990678,,3,438,,,,,,,,,,,,,,,,,,0,19,,,0,,,22,,/proc/sudoTracing.sh/cmdline,,,,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_read,,,,,,,,94432,3,,,,,,,,,25856144,,,,,,,,,,,,25037605,,3,,,,,,,,,,,,,,,,,1024,,0,17,,,0,,,27,,,,,22,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_read,,,,,,,,94432,3,,,,,,,,,25856144,,,,,,,,,,,,25077657,,3,,,,,,,,,,,,,,,,,1024,,0,17,,,0,,,0,,,,,22,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_close,,,,,,,,94432,3,,,,,,,,,,,,,,,,,,,,,25095521,,3,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,22,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_open,,,,,,,,94432,3,,,,,,,,,,,,,,,,,,655360,,,25122709,,3,438,,,,,,,,,,,,,,,,,,0,19,,,0,,,22,,/proc/sudoTracing.sh/status,,,,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,sched_process_exec,,,,,,,,401584,2,,,1276,,,,,,,,,,1276,,,,,,,,25267396,,2,,,,,,,,,,,,,,,,,,,0,8,,,0,,,,,/sbin/modprobe,,,,0,,,,,,,,,,,8517860706,,,,,,,,,,,,,,,,,,,kworker/u8:2
,,syscall_read,,,,,,,,94432,3,,,,,,,,,25872536,,,,,,,,,,,,25181563,,3,,,,,,,,,,,,,,,,,2048,,0,17,,,0,,,927,,,,,22,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_read,,,,,,,,94432,3,,,,,,,,,25873463,,,,,,,,,,,,25334323,,3,,,,,,,,,,,,,,,,,1024,,0,17,,,0,,,0,,,,,22,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_close,,,,,,,,94432,3,,,,,,,,,,,,,,,,,,,,,25348489,,3,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,22,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_open,,,,,,,,94432,3,,,,,,,,,,,,,,,,,,655360,,,25402812,,3,438,,,,,,,,,,,,,,,,,,0,19,,,0,,,-2,,/proc/sudoTracing.sh/sessionid,,,,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_open,,,,,,,,94432,3,,,,,,,,,,,,,,,,,,655360,,,25463333,,3,438,,,,,,,,,,,,,,,,,,0,19,,,0,,,-2,,/proc/sudoTracing.sh/loginuid,,,,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_open,,,,,,,,94432,3,,,,,,,,,,,,,,,,,,655360,,,25516718,,3,438,,,,,,,,,,,,,,,,,,0,19,,,0,,,22,,/proc/sudoTracing.sh/cgroup,,,,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_access,,,,,,,,401584,2,,,,,,,,,,,,,,,,,,,,,189943625901,,2,0,,,,,,,,,,,,,,,,,,0,36,,,0,,,-2,,/etc/ld.so.nohwcap,,,,0,,,,,,,,,,,17035721412,,,,,,,,,,,,,,,,,,,kworker/u8:2
,,syscall_read,,,,,,,,94432,3,,,,,,,,,25856144,,,,,,,,,,,,25565780,,3,,,,,,,,,,,,,,,,,1024,,0,17,,,0,,,143,,,,,22,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_access,,,,,,,,401584,2,,,,,,,,,,,,,,,,,,,,,189943700275,,2,4,,,,,,,,,,,,,,,,,,0,36,,,0,,,0,,/etc/ld.so.preload,,,,0,,,,,,,,,,,17035721412,,,,,,,,,,,,,,,,,,,kworker/u8:2
,,syscall_open,,,,,,,,401584,2,,,,,,,,,,,,,,,,,,524288,,,25632499,,2,3,,,,,,,,,,,,,,,,,,0,19,,,0,,,0,,/etc/ld.so.preload,,,,0,,,,,,,,,,,17035721412,,,,,,,,,,,,,,,,,,,kworker/u8:2
,,syscall_close,,,,,,,,94432,3,,,,,,,,,,,,,,,,,,,,,25649114,,3,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,22,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_close,,,,,,,,401584,2,,,,,,,,,,,,,,,,,,,,,25669947,,2,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,0,0,,,,,,,,,,,17035721412,,,,,,,,,,,,,,,,,,,kworker/u8:2
,,syscall_open,,,,,,,,401584,2,,,,,,,,,,,,,,,,,,524288,,,25722759,,2,39264,,,,,,,,,,,,,,,,,,0,19,,,0,,,0,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,0,,,,,,,,,,,17035721412,,,,,,,,,,,,,,,,,,,kworker/u8:2
,,syscall_read,,,,,,,,401584,2,,,,,,,,,2127951888,,,,,,,,,,,,14499819,,2,,,,,,,,,,,,,,,,,256,,0,17,,,0,,,512,,,,,13,0,,,,,,,,,,,17035721412,,,,,,,,,,,,,,,,,,,hass)0
,,syscall_read,,,,,,,,401584,2,,,,,,,,,2127950632,,,,,,,,,,,,25745259,,2,,,,,,,,,,,,,,,,,512,,0,17,,,0,,,1000,,,,,0,0,,,,,,,,,,,17035721412,,,,,,,,,,,,,,,,,,,kworker/u8:2
,,syscall_read,,,,,,,,401584,2,,,,,,,,,2127950576,,,,,,,,,,,,25766353,,2,,,,,,,,,,,,,,,,,1000,,0,17,,,0,,,45,,,,,0,0,,,,,,,,,,,17035721412,,,,,,,,,,,,,,,,,,,kworker/u8:2
,,syscall_close,,,,,,,,401584,2,,,,,,,,,,,,,,,,,,,,,25924061,,2,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,0,0,,,,,,,,,,,17035721412,,,,,,,,,,,,,,,,,,,kworker/u8:2
,,syscall_getpid,,,,,,,,94432,3,,,,,,,,,,,,,,,,,,,,,25925988,,3,,,,,,,,,,,,,,,,,,,0,30,,,0,,,141,,,,,,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
,,syscall_getpid,,,,,,,,94432,3,,,,,,,,,,,,,,,,,,,,,25944165,,3,,,,,,,,,,,,,,,,,,,0,30,,,0,,,141,,,,,,0,,,,,,,,,,,17044867434,,,,,,,,,,,,,,,,,,,systemd-journal
