value,optlen,family,argv,mode,size,path,_vtids_length,tidptr,parent_comm,transport_header_type,count,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,438,,,,,,,,syscall_open,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,15,,,,,,/proc/sudoTracing.sh/comm,,,,,38073123,,,12,,,,655360,,,,
,,,,,,,,,,,1024,syscall_read,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,15,,,17,,,,,,,,,1,,,1,,,,,,6359640,,5,,,,,,,,,,,38124216,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,15,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38149477,,,12,,,,,,,,
,,,,,,,,,,,,syscall_readlinkat,,,,,0,-100,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,276,,,,,,,,,1,,,1,/proc/sudoTracing.sh/exe,,,,,6301200,,13,,,,,,,,,,,92234460861597,99,,12,,,,,,,,
,,,,438,,,,,,,,syscall_open,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,15,,,,,,/proc/sudoTracing.sh/cmdline,,,,,38284945,,,12,,,,655360,,,,
,,,,0,,,,,,,,syscall_access,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92234461017118,,,12,,,,,,,,
,,,,,,,,,,,1024,syscall_read,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,15,,,17,,,,,,,,,1,,,1,,,,,,6359640,,27,,,,,,,,,,,38337809,,,12,,,,,,,,
,,,,,,,,,,,1024,syscall_read,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,15,,,17,,,,,,,,,1,,,1,,,,,,6359640,,0,,,,,,,,,,,38387653,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,15,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38403017,,,12,,,,,,,,
,,,,4,,,,,,,,syscall_access,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92234461077065,,,12,,,,,,,,
,,,,3,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,38413486,,,12,,,,524288,,,,
,,,,438,,,,,,,,syscall_open,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,15,,,,,,/proc/sudoTracing.sh/status,,,,,38428173,,,12,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,38467392,,,12,,,,,,,,
,,,,47456,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,38512860,,,12,,,,524288,,,,
,,,,,,,,,,,3836,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2126542864,,512,,,,,,,,,,,7046704,,,12,,,,,,,,
,,,,,,,,,,,512,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2126541608,,1000,,,,,,,,,,,38534215,,,12,,,,,,,,
,,,,,,,,,,,1000,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2126541552,,45,,,,,,,,,,,38552235,,,12,,,,,,,,
,,,,,,,,,,,2048,syscall_read,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,15,,,17,,,,,,,,,1,,,1,,,,,,6359640,,934,,,,,,,,,,,38486715,,,12,,,,,,,,
,,,,,,,,,,,1024,syscall_read,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,15,,,17,,,,,,,,,1,,,1,,,,,,6360574,,0,,,,,,,,,,,38612548,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,15,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38625412,,,12,,,,,,,,
,,,,438,,,,,,,,syscall_open,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/proc/sudoTracing.sh/sessionid,,,,,38665672,,,12,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,38720151,,,12,,,,,,,,
,,,,438,,,,,,,,syscall_open,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/proc/sudoTracing.sh/loginuid,,,,,38714110,,,12,,,,655360,,,,
,,,,438,,,,,,,,syscall_open,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,15,,,,,,/proc/sudoTracing.sh/cgroup,,,,,38762495,,,12,,,,655360,,,,
,,,,1,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/ld.so.cache,,,,,38779786,,,12,,,,524288,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,38808745,,,12,,,,,,,,
,,,,,,,,,,,1024,syscall_read,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,15,,,17,,,,,,,,,1,,,1,,,,,,6359640,,143,,,,,,,,,,,38798432,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_access,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92234461513990,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,15,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38866296,,,12,,,,,,,,
,,,,47456,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,38856140,,,12,,,,524288,,,,
,,,,,,,,,,,45,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2126542712,,512,,,,,,,,,,,38584683,,,12,,,,,,,,
,,,,,,,,,,,512,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2126539576,,2880,,,,,,,,,,,38878380,,,12,,,,,,,,
,,,,,,,,,,,2880,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2126539520,,47,,,,,,,,,,,38899317,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,39049421,,,12,,,,,,,,
,,,,,,,,,,,,syscall_getpid,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,1,,,1,,,,,,,,121,,,,,,,,,,,39124160,,,12,,,,,,,,
,,,,,,,,,,,,syscall_getpid,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,1,,,1,,,,,,,,121,,,,,,,,,,,39134472,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_access,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/run/systemd/journal/flushed,,,,,92234461833989,,,12,,,,,,,,
,,,,493,,,,,,,,syscall_mkdir,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,41,,,,,,,,,1,,,1,/var/log/journal/89caa8f7a5e342689a75e351c1e05987,,,,,,,-2,,,,,,,,,,,92234461866437,,,12,,,,,,,,
,,,,416,,,,,,,,syscall_open,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/var/log/journal/89caa8f7a5e342689a75e351c1e05987/system.journal,,,,,39236138,,,12,,,,655426,,,,
,,,,0,,,,,,,,syscall_access,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/run/systemd/journal/flushed,,,,,92234461951384,,,12,,,,,,,,
,,,,493,,,,,,,,syscall_mkdir,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,41,,,,,,,,,1,,,1,/var/log/journal/89caa8f7a5e342689a75e351c1e05987,,,,,,,-2,,,,,,,,,,,92234461972790,,,12,,,,,,,,
,,,,416,,,,,,,,syscall_open,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/var/log/journal/89caa8f7a5e342689a75e351c1e05987/system.journal,,,,,39318690,,,12,,,,655426,,,,
,,,,,,,,,,,,syscall_getpid,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,1,,,1,,,,,,,,121,,,,,,,,,,,39764678,,,12,,,,,,,,
,,,,,,,,,,,,syscall_getpid,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,1,,,1,,,,,,,,121,,,,,,,,,,,39773375,,,12,,,,,,,,
,,,,,,,,,,,,syscall_getpid,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,1,,,1,,,,,,,,121,,,,,,,,,,,39780303,,,12,,,,,,,,
,,,,,,,,,,,,syscall_getpid,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,1,,,1,,,,,,,,121,,,,,,,,,,,39792438,,,12,,,,,,,,
,,,,,,,,,,,,syscall_getpid,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,1,,,1,,,,,,,,121,,,,,,,,,,,39816657,,,12,,,,,,,,
,,,,,,,,,,,,syscall_getpid,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,1,,,1,,,,,,,,121,,,,,,,,,,,39825615,,,12,,,,,,,,
,,,,,,,,,,,,syscall_getpid,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,1,,,1,,,,,,,,121,,,,,,,,,,,39832646,,,12,,,,,,,,
,,,,,,,,,,,,syscall_getpid,,,,,0,,1568831088,,,systemd-journal,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,1,,,1,,,,,,,,121,,,,,,,,,,,39876240,,,12,,,,,,,,
,,,,,,,,,,,128,syscall_write,,,,,0,,1568831088,,,rs:main Q:Reg,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,9,,,18,,,,,,,,,1,,,1,,,,,,1981937456,,128,,,,,,,,,,,40261082,,,12,,,,,,,,
,,,,16384,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d,,,,,40823839,,,12,,,,673792,,,,
,,,,,,,,,,,32768,syscall_getdents64,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,0,,,0,,,,,,,,208,,,,,,,,,,,92234463549970,,,12,,,,,,,,14033232
,,,,,,,,,,,32768,syscall_getdents64,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92234463659032,,,12,,,,,,,,14033232
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,40985193,,,12,,,,,,,,
,,,,16384,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modprobe.d,,,,,41038318,,,12,,,,673792,,,,
,,,,,,,,,,,32768,syscall_getdents64,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,0,,,0,,,,,,,,120,,,,,,,,,,,92234463770647,,,12,,,,,,,,14066176
,,,,,,,,,,,32768,syscall_getdents64,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92234463813511,,,12,,,,,,,,14066176
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,41138630,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modprobe.d/aliases.conf,,,,,41157380,,,12,,,,655360,,,,
,,,,,,,,,,,47,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,14034064,,655,,,,,,,,,,,38914838,,,12,,,,,,,,
,,,,,,,,,,,4096,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,14034064,,0,,,,,,,,,,,41269098,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,41377483,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8192cu.conf,,,,,41396128,,,12,,,,655360,,,,
,,,,,,,,,,,4096,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,14034064,,20,,,,,,,,,,,41366858,,,12,,,,,,,,
,,,,,,,,,,,4096,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,14034064,,0,,,,,,,,,,,41427795,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,41451076,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8xxxu.conf,,,,,41466805,,,12,,,,655360,,,,
,,,,,,,,,,,4096,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,14034064,,19,,,,,,,,,,,41444149,,,12,,,,,,,,
,,,,,,,,,,,4096,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,14034064,,0,,,,,,,,,,,41494722,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,41507117,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d/dkms.conf,,,,,41514201,,,12,,,,655360,,,,
,,,,,,,,,,,4096,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,14034064,,127,,,,,,,,,,,41503784,,,12,,,,,,,,
,,,,,,,,,,,4096,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,14034064,,0,,,,,,,,,,,41527899,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,41538888,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modprobe.d/fbdev-blacklist.conf,,,,,41546336,,,12,,,,655360,,,,
,,,,,,,,,,,4096,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,14034064,,390,,,,,,,,,,,41535607,,,12,,,,,,,,
,,,,,,,,,,,4096,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,14034064,,0,,,,,,,,,,,41560086,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,41616127,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d/ipv6.conf,,,,,41623211,,,12,,,,655360,,,,
,,,,,,,,,,,4096,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,14034064,,65,,,,,,,,,,,41612690,,,12,,,,,,,,
,,,,,,,,,,,4096,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,14034064,,0,,,,,,,,,,,41636492,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,41649877,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.softdep,,,,,41657586,,,12,,,,655360,,,,
,,,,,,,,,,,4096,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,14034064,,55,,,,,,,,,,,41646596,,,12,,,,,,,,
,,,,,,,,,,,4096,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,14034064,,0,,,,,,,,,,,41674356,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,41683367,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/proc/cmdline,,,,,41688783,,,12,,,,655360,,,,
,,,,,,,,,,,4096,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2126535436,,259,,,,,,,,,,,41679981,,,12,,,,,,,,
,,,,,,,,,,,4095,syscall_read,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2126535695,,0,,,,,,,,,,,41739408,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,41755189,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,41791700,,,12,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,41829199,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,41835866,,,12,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,41871126,,,12,,,,,,,,
,,,,,,,,,,,,power_cpu_frequency,,,,,0,,784415544,,,kworker/u8:9,,,,,1156664,1200000,,,,,,,,,,,,,,,,,,,,,0,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,41875241,,,12,,,,,,,,
,,,,,,,,,,,,power_cpu_frequency,,,,,0,,784415544,,,kworker/1:2,,,,,1156664,1200000,,,,,,,,,,,,,,,,,,,,,0,,,,4,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,41878157,,,12,,,,,,,,
,,,,,,,,,,,,power_cpu_frequency,,,,,0,,784415544,,,lttng-sessiond,,,,,1156664,1200000,,,,,,,,,,,,,,,,,,,,,0,,,,4,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,41879407,,,12,,,,,,,,
,,,,,,,,,,,,power_cpu_frequency,,,,,0,,784415544,,,swapper/3,,,,,1156664,1200000,,,,,,,,,,,,,,,,,,,,,0,,,,4,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,41880501,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,kworker/u8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.symbols.bin,,,,,41877689,,,12,,,,655360,,,,
